samplingName,nbSamples,descriptorName,J,Q,pertinenceFunction,birdSearchMode,birdConfidenceLimit,averagePertinence,diversity,nbBirds,nbWithBirds,criterion
K-means,5,scalogramStat4,12,3,inverse,single,0.1,1.9946053449919576,0.0993875298445458,3,3,-188.625335769522
K-means,5,scalogramStat4,12,3,inverse,single,0.1,49.99519735261542,0.0815881465860054,4,4,-188.95845712675063
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-187.0965583387652
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566269,0.1050410882123125,5,5,-187.40728896730684
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8246774663585623,0.0961574407852741,4,4,-187.55567055885496
K-means,5,scalogramStat4,12,3,inverse,single,0.1,4.672990578437262,0.0985373989365036,5,5,-187.59908538924125
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342805,0.0906368421053828,5,5,-187.60548957144047
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.921251052489709,0.0943991155468439,5,5,-188.13014143707252
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566269,0.1050410882123124,5,5,-187.706548303
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.1880269404753
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9218773277484624,0.0662901715344112,5,5,-187.9229179017768
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.000558810033886,0.1137312536650101,5,5,-188.40664879497712
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9491751636711694,0.0862929374896141,5,5,-187.28670641637507
K-means,5,scalogramStat4,12,3,inverse,single,0.1,29.962690678594527,0.0974589879411988,5,5,-188.28303129038065
K-means,5,scalogramStat4,12,3,inverse,single,0.1,11.259167489319754,0.0886311883072672,5,5,-187.74221242786663
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8946945665662698,0.1050410882123124,5,5,-187.66076624786416
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.4103946320592
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.1036881454702945,0.0973041541712937,5,5,-187.4807773911172
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8246774663585623,0.096157440785274,4,4,-187.654048806014
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.8777687758032
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.480102877594
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.0811209200257985,0.1031023815110793,5,5,-188.14606212795584
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.06417256236807
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806566,5,5,-187.26187744662676
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-186.93395125610613
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.118312477753929,0.107595568027762,5,5,-188.0179148854376
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.81584812278318,0.1092808375493816,4,4,-187.5929455855701
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.53266382493396
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342804,0.090636842105383,5,5,-187.70170318890607
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8246774663585623,0.0961574407852742,4,4,-187.71864270287784
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806568,5,5,-187.2071300999528
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566269,0.1050410882123125,5,5,-187.6714541482307
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-186.95215998215957
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.00749599514157
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.3493322703759
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342805,0.0906368421053829,5,5,-187.60551301737817
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.340387394649183,0.1003013372457076,5,5,-188.0743022387372
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.6924548825742
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.867910827558086,0.1383175308437791,4,4,-187.4847925131253
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.07873583534385
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342805,0.0906368421053828,5,5,-187.63184643906857
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.159437704873627,0.0779123626729262,4,4,-190.22656623955305
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9837695938588515,0.0980594969325826,5,5,-187.78699426548744
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8426235790762515,0.0734145271367214,4,4,-187.4519807638638
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.481710815253062,0.1105028646249668,5,5,-188.01579557501532
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.0811209200257985,0.1031023815110792,5,5,-187.9926950275569
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.1575687440795197,0.074302035525212,5,5,-187.7411964089043
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.23992756738417,0.1077560034258066,5,5,-187.75837044890517
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342804,0.0906368421053829,5,5,-187.51883590233825
K-means,5,scalogramStat4,12,3,inverse,single,0.1,24.091986374179065,0.0928366800096059,5,5,-187.68147981740285
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.0721505632938
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.23992756738417,0.1077560034258065,5,5,-187.58056015026924
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.6529091023816087,0.1388844295476902,4,4,-189.45830658290467
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8426235790762515,0.0734145271367214,4,4,-188.19794814827455
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.661570291057679,0.0888938237321884,5,5,-187.8659141480651
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8946945665662698,0.1050410882123124,5,5,-187.4225369270737
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.03595230320295
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.0424923929583816,0.1011370881803962,5,5,-187.07041339442827
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.240110980044977,0.1023188715822471,5,5,-188.42287265740973
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.0213209144159
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188467,0.0881487319219623,5,5,-187.4696832091745
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188468,0.0881487319219623,5,5,-187.67138031450327
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8246774663585623,0.096157440785274,4,4,-187.52253981231095
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.0970118490908781,5,5,-187.0060930828926
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8246774663585623,0.096157440785274,4,4,-187.712391669102
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.614566516056
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.041256279120049,0.0771207076310192,5,5,-188.56685103741245
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.321672311637748,0.113522382451195,5,5,-188.29707451216592
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8946945665662698,0.1050410882123125,5,5,-187.80107796877152
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.930281602951951,0.0999080311397278,5,5,-187.6445807443788
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.867910827558086,0.1383175308437791,4,4,-187.32937247589683
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.17180293088316
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8423134821307454,0.0826618259095884,4,4,-187.87953533483156
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.3348279028359
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.92809812822538,0.0925039464718825,5,5,-187.56500979693664
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.07544453118132
K-means,5,scalogramStat4,12,3,inverse,single,0.1,4.821417500483449,0.0650986827431587,5,5,-187.94542676464107
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8426235790762515,0.0734145271367213,4,4,-187.6179925907741
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.273057147822
K-means,5,scalogramStat4,12,3,inverse,single,0.1,28.06315050585953,0.09692181672299,5,5,-188.3859518377809
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9225352543158967,0.095331076446961,4,4,-188.00825270339007
K-means,5,scalogramStat4,12,3,inverse,single,0.1,23.157575599408474,0.097644741433804,5,5,-187.3915797850059
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806568,5,5,-187.44556809344985
K-means,5,scalogramStat4,12,3,inverse,single,0.1,49.99583755005064,0.123207019500645,4,4,-187.31566611791385
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-187.00653171302807
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.798606707336909,0.1216561750571663,5,5,-188.7513912723414
K-means,5,scalogramStat4,12,3,inverse,single,0.1,24.091986374179065,0.0928366800096059,5,5,-187.62709564877784
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806568,5,5,-187.7025506830608
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.81584812278318,0.1092808375493818,4,4,-187.994578717466
K-means,5,scalogramStat4,12,3,inverse,single,0.1,4.672990578437262,0.0985373989365037,5,5,-187.28384046918103
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.1096569007532455,0.1016571254488653,5,5,-187.9872045092637
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9491751636711694,0.0862929374896141,5,5,-187.24275185922977
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-187.0897359562722
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.1575687440795197,0.074302035525212,5,5,-187.85169031812367
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.03214587002652,0.0902435871288471,3,3,-188.32134368567523
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.92809812822538,0.0925039464718824,5,5,-186.9906027867076
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-186.99743312908197
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.950714128766499,0.1125283809835785,5,5,-189.1067268560396
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566269,0.1050410882123125,5,5,-187.97216229723884
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8946945665662698,0.1050410882123124,5,5,-187.74083598737425
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566269,0.1050410882123124,5,5,-187.69222430660471
K-means,5,scalogramStat4,12,3,inverse,single,0.1,21.321810641876908,0.071449857415592,4,4,-188.4385371444108
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.37519601548044
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9837695938588515,0.0980594969325827,5,5,-187.82694027668643
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806566,5,5,-187.40168401877017
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.989164160560054,0.1299872785708439,5,5,-187.35471053549492
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.481710815253062,0.1105028646249668,5,5,-188.2694218519433
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.0783149954073084,0.0866363717591195,4,4,-187.71825254813825
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.240110980044977,0.1023188715822473,5,5,-188.5103218426189
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.481710815253062,0.1105028646249668,5,5,-188.03191328522405
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-187.67745017898008
K-means,5,scalogramStat4,12,3,inverse,single,0.1,4.742163751811239,0.0663508766400624,4,4,-187.4678152748744
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342804,0.0906368421053828,5,5,-187.86970265473667
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.0970118490908781,5,5,-187.5673200599456
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.0900576536613
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.067856160553701,0.0748802352361917,4,4,-188.29135359915145
K-means,5,scalogramStat4,12,3,inverse,single,0.1,4.820510415027952,0.0683448441628925,4,4,-187.60411851436197
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787041,5,5,-186.9078832278326
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787044,5,5,-186.9937141497288
K-means,5,scalogramStat4,12,3,inverse,single,0.1,23.15757559940848,0.097644741433804,5,5,-187.3902564542045
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8946945665662698,0.1050410882123125,5,5,-187.31885050261053
K-means,5,scalogramStat4,12,3,inverse,single,0.1,4.820510415027952,0.0683448441628925,4,4,-187.96243311821448
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.2738919432216784,0.068695764732599,4,4,-189.5480602550519
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.26579570420503
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.1575687440795197,0.074302035525212,5,5,-187.43767576891884
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.068166257499207,0.0688489334626058,4,4,-187.67502223013372
K-means,5,scalogramStat4,12,3,inverse,single,0.1,4.820510415027952,0.0683448441628925,4,4,-187.73153068692503
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.0424923929583816,0.1011370881803962,5,5,-187.15156571568255
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.498674960670593,0.0979820693454546,4,4,-188.6313406698396
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.930281602951951,0.0999080311397278,5,5,-187.184536221666
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.13815683627288
K-means,5,scalogramStat4,12,3,inverse,single,0.1,11.337514152536468,0.0891076514861613,5,5,-187.66171196535615
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.05992109092728
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8246774663585623,0.096157440785274,4,4,-187.52408856319835
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.2592871658772453,0.1086789404761779,5,5,-187.5944944098864
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806567,5,5,-187.40139760111552
K-means,5,scalogramStat4,12,3,inverse,single,0.1,19.62971137814509,0.1030750247678581,5,5,-187.7652715693162
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.068166257499207,0.0688489334626058,4,4,-187.74297731749
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-188.0028186840257
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8426235790762515,0.0734145271367213,4,4,-187.45391947644424
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.09735561161813
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566269,0.1050410882123123,5,5,-187.85514571624157
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188467,0.0881487319219623,5,5,-187.8462735050924
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806568,5,5,-187.23403678817172
K-means,5,scalogramStat4,12,3,inverse,single,0.1,24.091986374179065,0.0928366800096059,5,5,-187.5046787688133
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.0970118490908781,5,5,-187.12104460655075
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.481710815253062,0.1105028646249668,5,5,-188.1447083510069
K-means,5,scalogramStat4,12,3,inverse,single,0.1,24.091986374179065,0.0928366800096059,5,5,-187.4140054618537
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806568,5,5,-187.16735549173725
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.0424923929583816,0.1011370881803962,5,5,-187.4220555289184
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.0970118490908781,5,5,-187.01551315672765
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-186.9855119288343
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.92809812822538,0.0925039464718825,5,5,-186.9653686865157
K-means,5,scalogramStat4,12,3,inverse,single,0.1,11.58954613704318,0.0986609695053465,5,5,-188.00580544912424
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.08307882013108
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.23992756738417,0.1077560034258067,5,5,-187.54361394382155
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8246774663585623,0.096157440785274,4,4,-187.75042736762816
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9218773277484624,0.0662901715344112,5,5,-187.93031393661707
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.14850191738216
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.92809812822538,0.0925039464718825,5,5,-187.2149530748424
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.11722971500703
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678476,4,4,-187.5722740605601
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.881034175923104,0.1178144314847713,5,5,-187.45387553797704
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806566,5,5,-187.37334523195537
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.045269218391537,0.0813110410244346,4,4,-188.3773006104808
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9218773277484624,0.0662901715344111,5,5,-187.37508790651583
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342805,0.0906368421053829,5,5,-187.45163793698103
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-186.91215806906976
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.921239059956413,0.0984789793141558,4,4,-187.48651701341197
K-means,5,scalogramStat4,12,3,inverse,single,0.1,4.827638300960366,0.0941086120279286,5,5,-187.25494080272577
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8487247840058085,0.0900507640983148,4,4,-188.50024966142576
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8423134821307454,0.082661825909588,4,4,-188.04933524732436
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566269,0.1050410882123124,5,5,-187.57205066772312
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.8946945665662698,0.1050410882123124,5,5,-187.5621998523628
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188467,0.0881487319219624,5,5,-187.6693816794426
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188467,0.0881487319219624,5,5,-187.5969121007642
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.5896517953045
K-means,5,scalogramStat4,12,3,inverse,single,0.1,24.091986374179065,0.0928366800096059,5,5,-187.56440918321047
K-means,5,scalogramStat4,12,3,inverse,single,0.1,21.296901284499107,0.0653056319650554,4,4,-188.31052700391288
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.0609140754205
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.92809812822538,0.0925039464718824,5,5,-187.02672213783805
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.849586823736364,0.0982048010806321,4,4,-188.26145751189748
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188467,0.0881487319219624,5,5,-187.6115362867584
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.1073187463456
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787044,5,5,-187.05636937592365
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.0424923929583816,0.1011370881803962,5,5,-187.18489043656612
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342805,0.0906368421053829,5,5,-187.6419683541133
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342804,0.0906368421053829,5,5,-187.79448200535575
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-186.9910111447377
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.921505906184225,0.0878804637548275,4,4,-188.81397439128284
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.0424923929583816,0.1011370881803963,5,5,-187.5083322193645
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806568,5,5,-187.26943036766568
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.5824744783713145,0.1065273344930762,5,5,-188.11479592456456
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.04861499808476
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.0970118490908781,5,5,-187.3474199717652
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9218773277484624,0.0662901715344112,5,5,-187.3528797507049
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.92809812822538,0.0925039464718825,5,5,-186.9887095501386
K-means,5,scalogramStat4,12,3,inverse,single,0.1,24.11689573155687,0.09067073969446,5,5,-188.01072339419156
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342805,0.0906368421053829,5,5,-188.17171046468115
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8426235790762515,0.0734145271367214,4,4,-188.1294659458289
K-means,5,scalogramStat4,12,3,inverse,single,0.1,1.9889125088269963,0.0680218321664994,3,3,-187.77274443194344
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8426235790762515,0.0734145271367214,4,4,-187.3096295161062
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.5710148540942
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.1096569007532455,0.1016571254488652,5,5,-188.0784900303052
K-means,5,scalogramStat4,12,3,inverse,single,0.1,13.300094463656231,0.0764944397447152,5,5,-187.8739859283366
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-187.03741328486
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188468,0.0881487319219624,5,5,-187.5133346167876
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188467,0.0881487319219623,5,5,-187.6529164245153
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9218773277484624,0.0662901715344112,5,5,-187.46064003043813
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.542219762484433,0.0814269683654231,5,5,-187.89230624002545
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806568,5,5,-187.33467733688903
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9209702422929658,0.0706169056678475,4,4,-187.66774020028143
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.118312477753929,0.1075955680277619,5,5,-187.8286014965282
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.00407412851243
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342805,0.0906368421053828,5,5,-187.5588308742386
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.989164160560054,0.1299872785708438,5,5,-187.6318420486321
K-means,5,scalogramStat4,12,3,inverse,single,0.1,8.78377197475065,0.1080185657101228,5,5,-188.04933313739835
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-186.99979822859223
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.869785209188468,0.0881487319219623,5,5,-187.55937110105484
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566269,0.1050410882123124,5,5,-187.7033510923628
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.1662895451946
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948022798964596,0.0844982669806568,5,5,-187.30022824114025
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9218773277484624,0.0662901715344111,5,5,-187.28034037889776
K-means,5,scalogramStat4,12,3,inverse,single,0.1,1.9889125088269963,0.0680218321664995,3,3,-187.5997452825888
K-means,5,scalogramStat4,12,3,inverse,single,0.1,15.658416478389034,0.1118528966425015,5,5,-187.57893929673395
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.868549095350136,0.0795093559532839,5,5,-188.09246260410407
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.0970118490908779,5,5,-187.37607698934235
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.9799689261333766,0.0611960531121823,5,5,-188.2254302627676
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.8426235790762515,0.0734145271367213,4,4,-187.70209375826988
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.989164160560055,0.129987278570844,5,5,-187.78213142782025
K-means,5,scalogramStat4,12,3,inverse,single,0.1,5.328166794139975,0.1335675303442756,4,5,-190.11219638218367
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787043,5,5,-187.00131450647208
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.948375910955435,0.1038468622787042,5,5,-187.60857272635943
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.922517525183684,0.097011849090878,5,5,-187.106357655872
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.481710815253062,0.1105028646249668,5,5,-187.96476979226009
K-means,5,scalogramStat4,12,3,inverse,single,0.1,2.92809812822538,0.0925039464718825,5,5,-186.9590020622664
K-means,5,scalogramStat4,12,3,inverse,single,0.1,3.894694566566268,0.1050410882123124,5,5,-187.32973573758355
K-means,5,scalogramStat4,12,3,inverse,single,0.1,6.577928709342805,0.0906368421053829,5,5,-187.5876164405143
K-means,5,scalogramStat4,12,3,inverse,single,0.1,23.132666242030677,0.0883494290813083,5,5,-187.8541451936917
